Data long,Data,Numero1,Numero2,Numero3,Numero4,Numero5,Numero6,NumeroJ,NumeroS
8 April 2010,40276,7,29,36,50,56,75,25,51
6 April 2010,40274,1,30,67,68,71,80,56,84
3 April 2010,40271,2,16,19,47,49,57,27,23
1 April 2010,40269,23,25,37,38,50,86,43,31
30 March 2010,40267,8,30,64,69,80,88,35,5
27 March 2010,40264,44,45,58,65,66,85,16,35
25 March 2010,40262,6,50,67,69,77,88,32,75
23 March 2010,40260,20,29,44,54,64,69,23,59
20 March 2010,40257,4,18,26,47,61,80,35,15
18 March 2010,40255,4,5,29,58,71,84,49,35
16 March 2010,40253,6,15,21,27,49,85,66,81
13 March 2010,40250,8,9,11,14,79,90,82,90
11 March 2010,40248,7,8,25,46,65,78,74,45
9 March 2010,40246,26,28,48,52,55,90,64,49
6 March 2010,40243,16,21,30,35,57,78,36,38
4 March 2010,40241,17,24,34,48,61,87,39,75
2 March 2010,40239,4,5,18,35,40,90,38,18
27 February 2010,40236,13,43,47,55,67,70,82,71
25 February 2010,40234,1,64,67,68,79,90,59,25
23 February 2010,40232,12,30,35,44,49,62,22,30
20 February 2010,40229,19,26,63,67,68,83,6,5
18 February 2010,40227,7,34,49,51,58,86,69,83
16 February 2010,40225,46,48,63,68,83,85,13,29
13 February 2010,40222,1,14,26,49,71,89,40,4
11 February 2010,40220,4,19,32,58,73,87,29,35
9 February 2010,40218,20,22,24,40,51,80,60,82
6 February 2010,40215,24,40,43,51,53,88,31,68
4 February 2010,40213,11,25,36,49,53,85,55,49
2 February 2010,40211,8,26,32,40,62,88,87,18
30 January 2010,40208,4,17,52,55,56,67,26,13
28 January 2010,40206,21,23,25,27,36,84,80,80
26 January 2010,40204,6,15,18,23,53,62,80,74
23 January 2010,40201,2,23,24,70,81,90,35,27
21 January 2010,40199,11,21,53,62,63,68,10,85
19 January 2010,40197,5,18,55,59,65,74,53,20
16 January 2010,40194,14,18,32,33,46,88,35,62
14 January 2010,40192,4,24,47,66,74,77,81,50
12 January 2010,40190,26,27,39,55,59,63,71,57
9 January 2010,40187,1,30,32,45,69,83,49,89
7 January 2010,40185,13,24,26,34,76,77,80,75
5 January 2010,40183,44,48,49,68,86,87,62,84
2 January 2010,40180,10,23,47,63,70,81,19,51
31 December 2009,40178,40,41,45,51,52,79,31,76
29 December 2009,40176,11,16,21,62,70,84,24,4
28 December 2009,40175,34,36,61,62,78,88,55,20
24 December 2009,40171,5,25,37,52,62,79,11,77
22 December 2009,40169,6,13,17,52,64,82,24,35
19 December 2009,40166,9,15,17,34,73,83,67,15
17 December 2009,40164,1,23,32,53,66,83,56,21
15 December 2009,40162,1,4,48,53,61,85,82,84
12 December 2009,40159,10,16,40,55,66,77,36,47
10 December 2009,40157,33,36,39,50,65,70,55,5
9 December 2009,40156,9,30,50,57,62,70,31,41
5 December 2009,40152,20,63,66,74,75,77,88,58
3 December 2009,40150,19,30,34,49,54,74,2,16
1 December 2009,40148,21,25,36,51,82,90,61,66
28 November 2009,40145,3,42,52,67,78,86,57,44
26 November 2009,40143,26,31,32,50,61,77,55,51
24 November 2009,40141,19,47,69,71,86,87,17,49
21 November 2009,40138,36,37,50,57,73,83,69,19
19 November 2009,40136,1,35,42,55,57,62,87,14
17 November 2009,40134,16,25,28,30,39,51,9,51
14 November 2009,40131,15,27,31,40,63,82,53,88
12 November 2009,40129,37,43,49,66,73,88,10,82
10 November 2009,40127,24,32,56,59,76,81,55,85
7 November 2009,40124,9,11,70,74,75,84,80,7
5 November 2009,40122,12,20,28,57,74,85,41,6
3 November 2009,40120,22,35,44,66,71,88,76,44
31 October 2009,40117,13,16,41,49,58,76,47,23
29 October 2009,40115,29,37,42,52,54,59,79,18
27 October 2009,40113,38,43,44,45,63,77,42,49
24 October 2009,40110,6,26,37,38,55,73,22,63
22 October 2009,40108,29,33,34,64,65,87,37,42
20 October 2009,40106,41,47,49,55,77,90,22,75
17 October 2009,40103,8,24,45,47,72,84,78,27
15 October 2009,40101,3,29,51,55,73,81,83,23
13 October 2009,40099,5,11,40,43,56,82,7,23
10 October 2009,40096,9,33,34,52,82,83,51,16
8 October 2009,40094,1,12,17,65,70,90,24,9
6 October 2009,40092,23,24,49,69,70,72,88,4
3 October 2009,40089,28,38,59,60,71,83,54,33
1 October 2009,40087,4,19,34,52,68,77,63,47
29 September 2009,40085,10,22,24,45,67,76,71,48
26 September 2009,40082,34,69,70,73,82,90,80,77
24 September 2009,40080,5,9,25,30,76,81,6,68
22 September 2009,40078,17,40,50,73,74,82,19,28
19 September 2009,40075,4,8,20,21,44,80,77,18
17 September 2009,40073,19,32,34,63,74,89,55,85
15 September 2009,40071,26,60,61,72,85,88,73,54
12 September 2009,40068,5,21,26,45,47,49,11,29
10 September 2009,40066,17,39,41,47,77,83,63,34
8 September 2009,40064,6,13,41,71,75,86,58,36
5 September 2009,40061,15,31,39,49,64,85,56,44
3 September 2009,40059,18,54,56,58,62,66,32,45
1 September 2009,40057,12,14,19,38,41,45,31,28
29 August 2009,40054,15,19,26,34,67,69,50,77
27 August 2009,40052,15,20,36,69,74,87,86,53
25 August 2009,40050,4,5,22,48,53,86,41,10
22 August 2009,40047,10,11,27,45,79,88,42,63
20 August 2009,40045,2,16,38,67,70,84,4,44
18 August 2009,40043,2,19,43,49,77,82,50,7
17 August 2009,40042,4,10,27,28,34,57,71,58
13 August 2009,40038,11,29,56,63,88,90,22,8
11 August 2009,40036,26,29,40,50,54,72,78,85
8 August 2009,40033,24,51,58,61,74,77,43,20
6 August 2009,40031,40,41,49,56,61,63,2,67
4 August 2009,40029,4,8,51,72,74,88,85,41
1 August 2009,40026,17,21,23,31,33,37,79,51
30 July 2009,40024,2,68,77,81,83,84,19,7
28 July 2009,40022,1,21,29,40,63,70,39,26
25 July 2009,40019,7,35,36,41,45,88,52,46
23 July 2009,40017,9,12,60,69,72,89,2,80
21 July 2009,40015,27,32,40,49,75,82,5,84
18 July 2009,40012,4,32,34,56,61,82,81,6
16 July 2009,40010,6,35,38,48,58,76,26,79
14 July 2009,40008,33,35,47,51,62,89,5,74
11 July 2009,40005,8,21,32,33,60,69,48,64
9 July 2009,40003,7,29,57,60,79,87,84,11
7 July 2009,40001,41,44,55,56,68,79,40,17
4 July 2009,39998,6,35,53,67,75,89,2,66
2 July 2009,39996,12,13,38,46,47,72,5,17
30 June 2009,39994,12,19,24,51,56,78,3,87
27 June 2009,39991,29,56,66,77,88,89,45,39
25 June 2009,39989,23,36,38,52,62,63,43,81
23 June 2009,39987,2,3,37,38,58,59,24,53
20 June 2009,39984,1,7,38,58,62,78,79,74
18 June 2009,39982,15,27,31,52,74,77,54,46
16 June 2009,39980,6,14,39,47,63,82,74,61
13 June 2009,39977,8,19,25,73,76,84,33,78
11 June 2009,39975,4,10,24,59,72,83,47,15
9 June 2009,39973,14,17,39,47,58,85,61,45
6 June 2009,39970,8,14,16,18,56,60,69,20
4 June 2009,39968,7,57,60,67,69,90,14,22
3 June 2009,39967,32,33,37,43,44,79,74,71
30 May 2009,39963,1,13,17,31,58,62,74,2
28 May 2009,39961,5,27,37,63,67,77,75,49
26 May 2009,39959,6,33,35,64,66,77,85,50
23 May 2009,39956,9,25,29,43,48,54,65,12
21 May 2009,39954,11,14,17,24,39,48,64,15
19 May 2009,39952,36,55,62,66,81,85,9,33
16 May 2009,39949,39,50,55,57,78,82,81,52
14 May 2009,39947,1,22,41,69,73,89,39,54
12 May 2009,39945,4,9,22,23,47,73,45,2
9 May 2009,39942,9,11,40,48,68,84,6,47
7 May 2009,39940,31,43,67,69,76,80,1,67
5 May 2009,39938,7,12,19,43,71,77,44,36
2 May 2009,39935,2,25,31,38,45,84,24,62
30 April 2009,39933,28,64,65,77,85,89,47,22
28 April 2009,39931,11,12,32,55,72,87,88,36
27 April 2009,39930,7,40,54,64,69,71,67,70
23 April 2009,39926,24,29,40,71,74,78,21,57
21 April 2009,39924,19,22,26,59,61,71,57,88
18 April 2009,39921,20,46,48,62,71,86,44,80
16 April 2009,39919,3,9,17,38,54,62,64,28
14 April 2009,39917,2,5,20,43,64,83,66,4
11 April 2009,39914,6,34,59,61,83,90,53,60
9 April 2009,39912,2,23,36,62,75,79,48,21
7 April 2009,39910,3,37,54,65,87,89,58,16
4 April 2009,39907,2,3,4,27,34,42,59,55
2 April 2009,39905,3,12,16,30,84,89,18,3
31 March 2009,39903,2,4,16,20,29,53,65,16
28 March 2009,39900,1,10,55,61,72,77,30,75
26 March 2009,39898,13,21,70,71,72,85,82,12
24 March 2009,39896,1,9,11,21,36,47,29,20
21 March 2009,39893,4,39,43,59,74,90,30,26
19 March 2009,39891,1,39,40,52,54,64,37,38
17 March 2009,39889,3,38,44,50,53,70,22,64
14 March 2009,39886,10,15,46,51,65,75,29,17
12 March 2009,39884,2,10,19,36,78,90,83,6
10 March 2009,39882,33,57,63,65,78,88,55,79
7 March 2009,39879,4,14,45,53,77,84,69,57
5 March 2009,39877,29,36,37,40,70,75,7,40
3 March 2009,39875,20,39,42,45,74,77,81,12
28 February 2009,39872,6,26,56,65,69,82,19,14
26 February 2009,39870,10,19,25,35,51,73,66,56
24 February 2009,39868,33,38,47,67,68,81,51,90
21 February 2009,39865,6,39,40,41,50,54,2,34
19 February 2009,39863,28,30,32,33,34,52,14,17
17 February 2009,39861,17,20,63,78,82,85,42,78
14 February 2009,39858,7,32,43,50,68,73,31,13
12 February 2009,39856,3,24,31,32,61,85,17,4
10 February 2009,39854,11,18,47,80,89,90,70,9
7 February 2009,39851,8,23,58,61,76,79,90,71
5 February 2009,39849,7,18,27,33,35,43,28,56
3 February 2009,39847,11,13,17,49,51,61,8,13
31 January 2009,39844,1,3,8,38,83,88,16,85
29 January 2009,39842,27,32,55,65,76,86,60,51
27 January 2009,39840,20,31,44,51,65,74,71,66
24 January 2009,39837,2,4,13,23,28,68,49,13
22 January 2009,39835,1,2,40,52,67,82,23,78
20 January 2009,39833,19,35,49,52,75,79,41,7
17 January 2009,39830,13,17,25,55,64,85,11,36
15 January 2009,39828,8,15,24,25,44,55,86,76
13 January 2009,39826,9,14,21,55,66,90,4,28
10 January 2009,39823,2,15,35,54,60,78,27,64
8 January 2009,39821,14,23,24,41,71,73,63,33
7 January 2009,39820,14,31,35,40,50,66,68,16
3 January 2009,39816,17,24,25,40,58,64,27,51
2 January 2009,39815,16,19,29,34,48,64,53,34
30 December 2008,39812,23,32,38,40,51,71,48,52
27 December 2008,39809,8,25,31,65,87,90,28,1
24 December 2008,39806,17,32,33,50,61,82,67,56
23 December 2008,39805,30,45,66,69,75,80,63,52
20 December 2008,39802,12,14,29,48,49,85,79,14
18 December 2008,39800,9,26,29,31,58,70,21,43
16 December 2008,39798,17,20,48,62,85,90,69,39
13 December 2008,39795,28,32,45,61,63,76,43,11
11 December 2008,39793,40,60,68,72,84,89,90,65
9 December 2008,39791,1,38,47,50,58,65,22,45
6 December 2008,39788,30,46,54,56,72,86,22,85
4 December 2008,39786,17,44,49,60,66,81,74,34
2 December 2008,39784,8,9,17,33,80,86,22,6
29 November 2008,39781,2,3,22,46,61,80,49,68
27 November 2008,39779,27,28,46,48,52,70,71,60
25 November 2008,39777,19,48,61,73,81,83,22,73
22 November 2008,39774,7,30,45,50,55,74,60,17
20 November 2008,39772,25,39,43,46,59,67,75,72
18 November 2008,39770,3,4,7,44,52,89,47,46
15 November 2008,39767,5,7,13,40,52,84,37,21
13 November 2008,39765,15,17,24,31,80,86,52,48
11 November 2008,39763,6,10,22,48,61,65,58,70
8 November 2008,39760,3,31,33,37,52,54,17,42
6 November 2008,39758,24,26,31,39,49,81,89,29
4 November 2008,39756,6,28,32,39,57,85,47,51
3 November 2008,39755,16,21,33,42,52,66,19,75
30 October 2008,39751,2,25,26,41,55,75,59,15
28 October 2008,39749,5,9,50,80,82,88,89,18
25 October 2008,39746,13,16,28,32,71,85,78,67
23 October 2008,39744,7,20,21,74,75,81,33,10
21 October 2008,39742,4,47,76,78,81,86,6,49
18 October 2008,39739,8,25,33,48,58,90,53,63
16 October 2008,39737,1,20,22,23,61,82,70,58
14 October 2008,39735,11,14,43,46,61,70,82,73
11 October 2008,39732,7,9,35,61,67,68,53,26
9 October 2008,39730,4,19,20,24,44,55,80,80
7 October 2008,39728,16,21,24,60,66,79,82,44
4 October 2008,39725,31,58,80,81,88,89,65,79
2 October 2008,39723,2,41,59,68,74,86,31,56
30 September 2008,39721,5,34,43,53,71,78,73,28
27 September 2008,39718,3,16,20,55,60,80,52,10
25 September 2008,39716,25,51,53,72,77,81,83,19
23 September 2008,39714,8,22,31,39,58,63,42,48
20 September 2008,39711,7,12,36,73,77,85,1,80
18 September 2008,39709,15,18,21,57,59,61,19,56
16 September 2008,39707,21,30,32,41,47,67,49,24
13 September 2008,39704,28,38,41,58,67,80,85,79
11 September 2008,39702,27,31,35,53,54,78,45,27
9 September 2008,39700,1,3,20,43,51,78,12,83
6 September 2008,39697,2,22,33,42,52,71,72,86
4 September 2008,39695,1,6,11,27,65,80,21,39
2 September 2008,39693,6,29,30,78,81,88,26,27
30 August 2008,39690,24,26,33,36,38,73,74,29
28 August 2008,39688,18,19,36,39,58,88,53,16
26 August 2008,39686,7,23,28,50,80,87,27,63
23 August 2008,39683,21,31,37,64,75,88,41,27
21 August 2008,39681,2,4,11,37,62,75,19,25
19 August 2008,39679,5,7,13,33,66,79,84,27
16 August 2008,39676,7,10,35,64,77,89,21,83
14 August 2008,39674,8,19,30,32,52,75,85,79
12 August 2008,39672,12,24,26,50,65,69,51,51
9 August 2008,39669,2,11,21,23,39,47,72,31
7 August 2008,39667,19,30,52,66,70,82,84,33
5 August 2008,39665,1,30,36,37,60,88,27,28
2 August 2008,39662,35,49,68,71,82,85,31,48
31 July 2008,39660,20,67,71,81,84,88,7,27
29 July 2008,39658,14,28,37,47,53,57,88,23
26 July 2008,39655,6,44,66,68,77,86,20,17
24 July 2008,39653,15,17,25,39,57,58,24,18
22 July 2008,39651,35,49,56,78,87,90,10,59
19 July 2008,39648,4,33,34,44,52,63,27,53
17 July 2008,39646,8,28,34,63,86,90,15,89
15 July 2008,39644,21,40,57,60,61,68,9,68
12 July 2008,39641,16,26,31,67,74,82,18,74
10 July 2008,39639,11,22,39,52,55,63,24,6
8 July 2008,39637,1,26,49,74,82,87,81,74
5 July 2008,39634,9,69,70,72,77,81,39,1
3 July 2008,39632,19,32,41,42,64,65,75,81
1 July 2008,39630,1,38,54,63,66,74,13,22
28 June 2008,39627,6,19,25,42,48,52,56,57
26 June 2008,39625,4,12,35,61,66,84,79,75
24 June 2008,39623,13,25,54,56,57,58,31,15
21 June 2008,39620,8,16,42,64,72,74,53,74
19 June 2008,39618,18,31,47,59,75,80,79,73
17 June 2008,39616,8,11,14,39,46,51,57,2
14 June 2008,39613,3,6,20,46,50,80,86,2
12 June 2008,39611,10,15,17,57,65,80,1,47
10 June 2008,39609,4,62,67,69,70,84,23,31
7 June 2008,39606,10,26,53,66,70,78,75,64
5 June 2008,39604,13,22,40,41,51,86,6,26
3 June 2008,39602,2,26,30,32,63,89,56,82
31 May 2008,39599,8,16,39,63,84,86,34,48
29 May 2008,39597,7,30,40,58,75,79,84,78
27 May 2008,39595,7,10,50,51,80,85,60,46
24 May 2008,39592,6,16,28,32,43,90,73,27
22 May 2008,39590,22,63,66,73,81,90,47,43
20 May 2008,39588,40,42,57,62,67,88,3,49
17 May 2008,39585,8,53,65,66,80,87,3,20
15 May 2008,39583,7,31,38,57,84,87,86,71
13 May 2008,39581,28,33,39,40,80,89,82,12
10 May 2008,39578,1,4,25,44,82,89,23,50
8 May 2008,39576,8,29,33,47,52,56,59,19
6 May 2008,39574,7,71,72,75,80,90,85,55
3 May 2008,39571,8,38,39,52,64,70,73,39
2 May 2008,39570,36,38,40,51,53,71,8,58
29 April 2008,39567,28,33,42,54,76,79,68,62
26 April 2008,39564,56,64,72,81,83,86,32,25
24 April 2008,39562,36,43,47,49,84,89,51,25
22 April 2008,39560,18,54,62,80,88,90,24,58
19 April 2008,39557,22,29,30,32,41,52,42,7
17 April 2008,39555,8,14,36,71,74,87,18,29
15 April 2008,39553,2,25,28,31,46,59,22,25
12 April 2008,39550,5,34,55,58,74,90,8,33
10 April 2008,39548,34,54,72,76,79,85,78,10
8 April 2008,39546,12,21,49,51,56,74,8,76
5 April 2008,39543,29,51,52,62,72,79,34,43
3 April 2008,39541,9,37,40,61,69,84,35,36
1 April 2008,39539,5,9,53,57,61,84,78,2
29 March 2008,39536,1,17,33,34,46,62,3,17
27 March 2008,39534,11,34,46,58,77,82,50,27
25 March 2008,39532,8,36,75,76,79,83,65,58
22 March 2008,39529,30,37,47,72,85,87,71,34
20 March 2008,39527,5,37,38,59,71,80,43,33
18 March 2008,39525,27,36,38,41,71,84,6,37
15 March 2008,39522,7,32,49,55,61,83,64,82
13 March 2008,39520,50,61,62,71,72,74,59,9
11 March 2008,39518,41,51,61,66,75,88,27,71
8 March 2008,39515,4,12,21,39,59,83,64,63
6 March 2008,39513,1,16,32,51,60,61,78,11
4 March 2008,39511,12,32,54,63,64,85,62,77
1 March 2008,39508,23,30,33,67,69,71,61,56
28 February 2008,39506,2,5,6,56,58,73,3,38
26 February 2008,39504,2,11,40,60,73,82,74,50
23 February 2008,39501,11,13,25,62,76,80,18,54
21 February 2008,39499,27,43,46,51,52,72,83,32
19 February 2008,39497,2,18,35,53,60,66,32,45
16 February 2008,39494,16,17,52,60,80,81,29,52
14 February 2008,39492,4,18,30,69,73,74,78,52
12 February 2008,39490,8,16,33,64,68,82,4,44
9 February 2008,39487,2,3,13,23,30,70,85,72
7 February 2008,39485,30,32,49,68,71,85,86,9
5 February 2008,39483,22,28,75,78,83,87,13,84
2 February 2008,39480,18,33,61,70,81,90,10,80
31 January 2008,39478,7,14,26,34,45,77,83,34
29 January 2008,39476,1,23,30,60,70,74,31,21
26 January 2008,39473,15,17,25,31,85,87,82,57
24 January 2008,39471,18,28,33,41,63,84,88,41
22 January 2008,39469,7,18,19,56,66,71,26,20
19 January 2008,39466,10,23,31,35,61,87,81,15
17 January 2008,39464,4,15,21,35,59,73,70,76
15 January 2008,39462,12,50,55,62,67,88,29,1
12 January 2008,39459,8,9,52,77,82,86,85,8
10 January 2008,39457,23,25,30,44,51,68,58,21
8 January 2008,39455,17,23,30,74,81,84,55,49
5 January 2008,39452,16,30,68,75,83,86,15,25
3 January 2008,39450,20,39,56,64,66,85,29,17
2 January 2008,39449,16,38,40,69,84,90,60,14
29 December 2007,39445,12,26,70,74,84,87,46,11
27 December 2007,39443,6,13,19,37,67,72,49,1
24 December 2007,39440,29,31,35,49,69,74,16,28
22 December 2007,39438,3,14,30,50,66,87,47,48
20 December 2007,39436,6,10,13,17,22,46,43,85
18 December 2007,39434,28,29,33,35,65,80,69,7
15 December 2007,39431,25,31,43,61,63,86,23,39
13 December 2007,39429,12,20,22,39,55,72,15,52
11 December 2007,39427,9,12,28,71,82,85,37,1
10 December 2007,39426,5,13,28,30,42,63,84,66
6 December 2007,39422,33,37,48,65,83,84,55,88
4 December 2007,39420,3,10,40,54,69,85,43,13
1 December 2007,39417,6,19,30,53,55,76,17,70
29 November 2007,39415,17,41,42,43,66,76,8,46
27 November 2007,39413,2,22,28,39,61,79,84,23
24 November 2007,39410,26,37,53,81,86,90,31,60
22 November 2007,39408,2,51,55,57,61,82,15,60
20 November 2007,39406,1,18,30,34,65,75,31,45
17 November 2007,39403,18,28,40,63,68,86,71,68
15 November 2007,39401,4,9,69,74,76,85,86,11
13 November 2007,39399,1,2,33,62,68,79,14,21
10 November 2007,39396,6,39,50,52,54,88,51,49
8 November 2007,39394,16,29,38,62,72,84,66,28
6 November 2007,39392,13,18,32,46,55,78,59,66
3 November 2007,39389,11,31,44,64,83,89,34,37
2 November 2007,39388,29,31,51,60,72,73,69,50
30 October 2007,39385,22,39,54,63,68,73,12,15
27 October 2007,39382,7,19,39,42,56,57,18,73
25 October 2007,39380,3,6,7,30,67,89,11,7
23 October 2007,39378,1,10,26,62,71,90,43,32
20 October 2007,39375,11,17,20,36,57,72,51,89
18 October 2007,39373,2,24,51,55,62,81,53,27
16 October 2007,39371,7,21,58,65,72,77,85,23
13 October 2007,39368,12,41,42,44,80,86,37,46
11 October 2007,39366,18,37,49,71,76,78,23,35
9 October 2007,39364,7,9,17,51,57,78,87,20
6 October 2007,39361,3,20,21,43,69,70,78,11
4 October 2007,39359,3,17,33,51,77,87,16,42
2 October 2007,39357,8,23,48,49,61,62,47,54
29 September 2007,39354,8,11,17,20,21,80,64,35
27 September 2007,39352,2,23,46,48,55,63,15,83
25 September 2007,39350,10,14,18,22,48,68,38,24
22 September 2007,39347,4,52,68,79,85,86,20,68
20 September 2007,39345,10,20,24,38,49,87,77,48
18 September 2007,39343,7,17,30,56,68,80,19,28
15 September 2007,39340,10,30,57,64,72,75,49,3
13 September 2007,39338,15,23,59,65,78,82,41,79
11 September 2007,39336,3,4,19,39,73,78,80,5
8 September 2007,39333,9,31,32,47,70,89,19,5
6 September 2007,39331,9,16,22,25,26,70,64,63
4 September 2007,39329,5,6,9,51,62,66,10,3
1 September 2007,39326,1,35,37,39,57,84,67,31
30 August 2007,39324,19,48,49,56,60,88,76,56
28 August 2007,39322,6,18,36,75,81,83,72,75
25 August 2007,39319,4,23,25,30,34,57,40,70
23 August 2007,39317,8,46,49,55,80,87,64,67
21 August 2007,39315,11,27,45,53,55,58,34,85
18 August 2007,39312,1,25,60,67,87,88,75,14
16 August 2007,39310,16,24,37,38,69,78,25,4
14 August 2007,39308,14,19,44,52,60,71,57,18
11 August 2007,39305,30,37,41,62,65,68,40,64
9 August 2007,39303,34,39,57,62,79,83,13,3
7 August 2007,39301,21,29,50,55,67,73,24,85
4 August 2007,39298,41,46,64,71,84,87,81,22
2 August 2007,39296,16,24,51,55,59,66,41,52
31 July 2007,39294,12,38,65,72,83,84,31,61
28 July 2007,39291,8,38,47,63,71,84,69,36
26 July 2007,39289,20,22,36,68,81,87,52,55
24 July 2007,39287,43,56,61,62,73,81,75,73
21 July 2007,39284,18,62,64,69,75,81,3,6
19 July 2007,39282,21,30,33,45,62,70,57,3
17 July 2007,39280,23,31,62,65,69,89,49,46
14 July 2007,39277,27,33,44,56,63,85,79,40
12 July 2007,39275,1,35,51,56,68,79,63,7
10 July 2007,39273,14,42,53,68,83,89,75,78
7 July 2007,39270,32,45,69,77,83,87,19,3
5 July 2007,39268,8,24,52,73,84,86,51,11
3 July 2007,39266,19,23,39,54,79,87,42,43
30 June 2007,39263,4,24,30,61,66,69,67,24
28 June 2007,39261,3,20,47,52,83,90,75,22
26 June 2007,39259,6,15,45,47,69,70,40,18
23 June 2007,39256,15,42,65,68,70,90,46,40
21 June 2007,39254,2,10,35,67,77,90,51,80
19 June 2007,39252,1,2,26,41,65,80,37,27
16 June 2007,39249,29,32,39,43,66,73,60,6
14 June 2007,39247,12,42,44,46,52,86,25,34
12 June 2007,39245,1,14,17,47,61,66,13,53
9 June 2007,39242,5,19,20,26,53,54,56,23
7 June 2007,39240,59,66,69,72,73,80,23,53
5 June 2007,39238,1,9,13,29,71,83,56,41
4 June 2007,39237,17,39,40,75,76,88,19,86
31 May 2007,39233,7,21,36,38,77,79,17,18
29 May 2007,39231,1,16,17,31,42,70,81,51
26 May 2007,39228,5,31,62,63,68,78,2,47
24 May 2007,39226,13,19,32,39,44,61,66,18
22 May 2007,39224,1,44,67,77,88,90,79,31
19 May 2007,39221,7,8,13,17,38,43,6,59
17 May 2007,39219,10,36,63,75,79,85,49,44
15 May 2007,39217,23,33,78,79,87,88,56,90
12 May 2007,39214,25,46,48,52,57,81,3,6
10 May 2007,39212,32,38,55,58,66,85,51,38
8 May 2007,39210,14,30,33,35,58,76,82,77
5 May 2007,39207,2,3,64,69,73,82,62,58
3 May 2007,39205,1,11,20,66,69,88,35,3
2 May 2007,39204,3,6,12,20,69,83,80,52
28 April 2007,39200,7,15,16,21,37,60,52,58
26 April 2007,39198,36,38,54,56,75,85,28,32
24 April 2007,39196,8,36,40,45,67,79,84,40
21 April 2007,39193,11,19,43,75,81,87,1,80
